INDEX,RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,EVENTS,POINTS,# OF WINS,# OF TOP-10S,POINTS BEHIND LEAD,RESET POINTS,TOURNAMENT NAME,SEASON,WEEK NUMBER
344,T6,,Max Homa,1,96,0,1,,,the Memorial Tournament presented by Nationwide,2021,36
345,T9,,Si Woo Kim,1,81,0,1,,,the Memorial Tournament presented by Nationwide,2021,36
346,T9,,Aaron Wise,1,81,0,1,,,the Memorial Tournament presented by Nationwide,2021,36
347,T11,,Rickie Fowler,1,71,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
348,T11,,Xander Schauffele,1,71,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
349,T13,T20,Kevin Streelman,1,62,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
350,T13,,Alex Noren,1,62,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
351,T13,,Bo Hoag,1,62,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
352,T16,,Adam Scott,1,56,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
353,T16,T38,Carlos Ortiz,1,56,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
354,T18,,Vaughn Taylor,1,47,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
355,T18,,Louis Oosthuizen,1,47,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
356,T18,,Rory McIlroy,1,47,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
357,T18,2,Jordan Spieth,1,47,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
358,T18,T14,Talor Gooch,1,47,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
359,T18,,Bryson DeChambeau,1,47,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
360,T24,T66,Chris Kirk,1,34,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
361,T24,,Jim Herman,1,34,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
362,T24,,Danny Willett,1,34,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
363,T24,70,Xinjun Zhang,1,34,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
364,T24,T30,Cameron Tringale,1,34,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
365,T24,T20,Adam Long,1,34,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
366,T30,T59,Sung Kang,1,25,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
367,T30,T20,Tony Finau,1,25,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
368,T30,,Joel Dahmen,1,25,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
369,T30,T57,Robby Shelton,1,25,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
370,T34,T62,Jason Dufner,1,19,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
371,T34,T8,Lucas Glover,1,19,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
372,T34,T30,Rafa Cabrera Bello,1,19,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
373,T34,,Brendan Steele,1,19,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
374,T38,T59,Nick Taylor,1,14,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
375,T38,T8,Kyle Stanley,1,14,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
376,T38,T38,Justin Thomas,1,14,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
377,T38,T66,Mark Hubbard,1,14,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
378,T38,T57,Doc Redman,1,14,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
379,T43,,Stewart Cink,1,11,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
380,T43,T30,Harold Varner III,1,11,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
381,T43,,Viktor Hovland,1,11,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
382,T46,7,Troy Merritt,1,9,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
383,T46,,Brandon Hagy,1,9,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
384,T46,,Sam Burns,1,9,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
385,T49,,Charl Schwartzel,1,7,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
386,T49,,Martin Laird,1,7,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
387,T49,T8,Brendon Todd,1,7,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
388,T49,T20,Corey Conners,1,7,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
389,T53,T3,Charley Hoffman,1,6,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
390,T53,,Marc Leishman,1,6,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
391,T53,T30,C.T. Pan,1,6,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
392,T53,,Russell Knox,1,6,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
393,T57,,Hideki Matsuyama,1,5,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
394,T57,T43,Hudson Swafford,1,5,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
395,59,,Michael Thompson,1,5,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
396,T60,,K.H. Lee,1,4,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
397,T60,,J.T. Poston,1,4,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
398,62,T38,Billy Horschel,1,4,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
399,63,,Harry Higgs,1,4,0,0,,,the Memorial Tournament presented by Nationwide,2021,36
400,1,T43,Jason Kokrak,1,500,1,1,,,Charles Schwab Challenge,2021,35
401,2,T27,Jordan Spieth,1,300,0,1,,,Charles Schwab Challenge,2021,35
402,T3,T16,Charley Hoffman,1,134,0,1,,,Charles Schwab Challenge,2021,35
403,T3,T27,Ian Poulter,1,134,0,1,,,Charles Schwab Challenge,2021,35
404,T3,,Patton Kizzire,1,134,0,1,,,Charles Schwab Challenge,2021,35
405,T3,,Sebastian Munoz,1,134,0,1,,,Charles Schwab Challenge,2021,35
406,7,,Troy Merritt,1,90,0,1,,,Charles Schwab Challenge,2021,35
407,T8,,Lucas Glover,1,73,0,1,,,Charles Schwab Challenge,2021,35
408,T8,,Brian Harman,1,73,0,1,,,Charles Schwab Challenge,2021,35
409,T8,,Kyle Stanley,1,73,0,1,,,Charles Schwab Challenge,2021,35
410,T8,,Brendon Todd,1,73,0,1,,,Charles Schwab Challenge,2021,35
411,T8,T34,Emiliano Grillo,1,73,0,1,,,Charles Schwab Challenge,2021,35
412,T8,T55,Adam Hadwin,1,73,0,1,,,Charles Schwab Challenge,2021,35
413,T14,T34,Gary Woodland,1,52,0,0,,,Charles Schwab Challenge,2021,35
414,T14,T8,Abraham Ancer,1,52,0,0,,,Charles Schwab Challenge,2021,35
415,T14,T40,Talor Gooch,1,52,0,0,,,Charles Schwab Challenge,2021,35
416,T14,,Kramer Hickok,1,52,0,0,,,Charles Schwab Challenge,2021,35
417,T14,T8,Collin Morikawa,1,52,0,0,,,Charles Schwab Challenge,2021,35
418,T14,,Doug Ghim,1,52,0,0,,,Charles Schwab Challenge,2021,35
419,T20,,Sergio Garcia,1,35,0,0,,,Charles Schwab Challenge,2021,35
420,T20,T8,Justin Rose,1,35,0,0,,,Charles Schwab Challenge,2021,35
421,T20,T8,Kevin Streelman,1,35,0,0,,,Charles Schwab Challenge,2021,35
422,T20,T8,Tony Finau,1,35,0,0,,,Charles Schwab Challenge,2021,35
423,T20,,Adam Long,1,35,0,0,,,Charles Schwab Challenge,2021,35
424,T20,T16,Corey Conners,1,35,0,0,,,Charles Schwab Challenge,2021,35
425,T20,T64,Daniel Berger,1,35,0,0,,,Charles Schwab Challenge,2021,35
426,T20,,Maverick McNealy,1,35,0,0,,,Charles Schwab Challenge,2021,35
427,T20,T64,Wyndham Clark,1,35,0,0,,,Charles Schwab Challenge,2021,35
428,T20,,Vincent Whaley,1,35,0,0,,,Charles Schwab Challenge,2021,35
429,T30,,Ryan Palmer,1,21,0,0,,,Charles Schwab Challenge,2021,35
430,T30,,Zach Johnson,1,21,0,0,,,Charles Schwab Challenge,2021,35
431,T30,,Kevin Na,1,21,0,0,,,Charles Schwab Challenge,2021,35
432,T30,,Rafa Cabrera Bello,1,21,0,0,,,Charles Schwab Challenge,2021,35
433,T30,,Nate Lashley,1,21,0,0,,,Charles Schwab Challenge,2021,35
434,T30,,C.T. Pan,1,21,0,0,,,Charles Schwab Challenge,2021,35
435,T30,,Cameron Tringale,1,21,0,0,,,Charles Schwab Challenge,2021,35
436,T30,T43,Harold Varner III,1,21,0,0,,,Charles Schwab Challenge,2021,35
437,T38,T22,Billy Horschel,1,14,0,0,,,Charles Schwab Challenge,2021,35
438,T38,,Kevin Kisner,1,14,0,0,,,Charles Schwab Challenge,2021,35
439,T38,,Danny Lee,1,14,0,0,,,Charles Schwab Challenge,2021,35
440,T38,,Justin Thomas,1,14,0,0,,,Charles Schwab Challenge,2021,35
441,T38,T47,Carlos Ortiz,1,14,0,0,,,Charles Schwab Challenge,2021,35
442,T43,,Pat Perez,1,10,0,0,,,Charles Schwab Challenge,2021,35
443,T43,,Hudson Swafford,1,10,0,0,,,Charles Schwab Challenge,2021,35
444,T43,T51,Robert Streb,1,10,0,0,,,Charles Schwab Challenge,2021,35
445,T43,T51,Cam Davis,1,10,0,0,,,Charles Schwab Challenge,2021,35
446,T43,T34,Richy Werenski,1,10,0,0,,,Charles Schwab Challenge,2021,35
447,T48,,Matt Kuchar,1,7,0,0,,,Charles Schwab Challenge,2021,35
448,T48,,Brandt Snedeker,1,7,0,0,,,Charles Schwab Challenge,2021,35
449,T48,,Henrik Norlander,1,7,0,0,,,Charles Schwab Challenge,2021,35
450,T48,T43,Byeong Hun An,1,7,0,0,,,Charles Schwab Challenge,2021,35
451,T48,,Tyler McCumber,1,7,0,0,,,Charles Schwab Challenge,2021,35
452,T48,T27,Joaquin Niemann,1,7,0,0,,,Charles Schwab Challenge,2021,35
453,T54,,Brice Garnett,1,6,0,0,,,Charles Schwab Challenge,2021,35
454,T54,,Brian Stuard,1,6,0,0,,,Charles Schwab Challenge,2021,35
455,T54,T47,Matt Wallace,1,6,0,0,,,Charles Schwab Challenge,2021,35
456,T57,,Robby Shelton,1,5,0,0,,,Charles Schwab Challenge,2021,35
457,T57,,Doc Redman,1,5,0,0,,,Charles Schwab Challenge,2021,35
458,T59,,Nick Taylor,1,4,0,0,,,Charles Schwab Challenge,2021,35
459,T59,,Sung Kang,1,4,0,0,,,Charles Schwab Challenge,2021,35
460,T59,,Andrew Landry,1,4,0,0,,,Charles Schwab Challenge,2021,35
461,T62,,Jason Dufner,1,4,0,0,,,Charles Schwab Challenge,2021,35
462,T62,,Adam Schenk,1,4,0,0,,,Charles Schwab Challenge,2021,35
463,T64,,Rory Sabbatini,1,4,0,0,,,Charles Schwab Challenge,2021,35
464,T64,,Scott Stallings,1,4,0,0,,,Charles Schwab Challenge,2021,35
465,T66,,Jhonattan Vegas,1,3,0,0,,,Charles Schwab Challenge,2021,35
466,T66,,Camilo Villegas,1,3,0,0,,,Charles Schwab Challenge,2021,35
467,T66,,Chris Kirk,1,3,0,0,,,Charles Schwab Challenge,2021,35
468,T66,,Mark Hubbard,1,3,0,0,,,Charles Schwab Challenge,2021,35
469,70,,Xinjun Zhang,1,3,0,0,,,Charles Schwab Challenge,2021,35
470,71,,J.J. Henry,1,3,0,0,,,Charles Schwab Challenge,2021,35
471,72,,D.A. Points,1,3,0,0,,,Charles Schwab Challenge,2021,35
472,1,,Phil Mickelson,1,600,1,1,,,PGA Championship,2021,34
473,T2,,Louis Oosthuizen,1,270,0,1,,,PGA Championship,2021,34
474,T2,,Brooks Koepka,1,270,0,1,,,PGA Championship,2021,34
475,T4,,Paul Casey,1,120,0,1,,,PGA Championship,2021,34
476,T4,,Padraig Harrington,1,120,0,1,,,PGA Championship,2021,34
477,T4,,Shane Lowry,1,120,0,1,,,PGA Championship,2021,34
478,T4,,Harry Higgs,1,120,0,1,,,PGA Championship,2021,34
479,T8,,Rickie Fowler,1,74,0,1,,,PGA Championship,2021,34
480,T8,,Tony Finau,1,74,0,1,,,PGA Championship,2021,34
481,T8,,Justin Rose,1,74,0,1,,,PGA Championship,2021,34
482,T8,,Kevin Streelman,1,74,0,1,,,PGA Championship,2021,34
483,T8,,Abraham Ancer,1,74,0,1,,,PGA Championship,2021,34
484,T8,,Scottie Scheffler,1,74,0,1,,,PGA Championship,2021,34
485,T8,,Jon Rahm,1,74,0,1,,,PGA Championship,2021,34
486,T8,,Collin Morikawa,1,74,0,1,,,PGA Championship,2021,34
487,T16,,Aaron Wise,1,52,0,0,,,PGA Championship,2021,34
488,T16,,Patrick Reed,1,52,0,0,,,PGA Championship,2021,34
489,T16,,Sungjae Im,1,52,0,0,,,PGA Championship,2021,34
490,T16,,Corey Conners,1,52,0,0,,,PGA Championship,2021,34
491,T16,,Charley Hoffman,1,52,0,0,,,PGA Championship,2021,34
492,T16,,Keegan Bradley,1,52,0,0,,,PGA Championship,2021,34
493,T22,,Hideki Matsuyama,1,39,0,0,,,PGA Championship,2021,34
494,T22,,Billy Horschel,1,39,0,0,,,PGA Championship,2021,34
495,T22,,Martin Laird,1,39,0,0,,,PGA Championship,2021,34
496,T22,,Patrick Cantlay,1,39,0,0,,,PGA Championship,2021,34
497,T22,,Matt Fitzpatrick,1,39,0,0,,,PGA Championship,2021,34
498,T27,,Joaquin Niemann,1,26,0,0,,,PGA Championship,2021,34
499,T27,,Viktor Hovland,1,26,0,0,,,PGA Championship,2021,34
500,T27,,Jordan Spieth,1,26,0,0,,,PGA Championship,2021,34
501,T27,,Ian Poulter,1,26,0,0,,,PGA Championship,2021,34
502,T27,,Stewart Cink,1,26,0,0,,,PGA Championship,2021,34
503,T27,,Matt Jones,1,26,0,0,,,PGA Championship,2021,34
504,T27,,Webb Simpson,1,26,0,0,,,PGA Championship,2021,34
505,T34,,Branden Grace,1,18,0,0,,,PGA Championship,2021,34
506,T34,,Gary Woodland,1,18,0,0,,,PGA Championship,2021,34
507,T34,,Emiliano Grillo,1,18,0,0,,,PGA Championship,2021,34
508,T34,,Tyrrell Hatton,1,18,0,0,,,PGA Championship,2021,34
509,T34,,Richy Werenski,1,18,0,0,,,PGA Championship,2021,34
510,T34,,Bryson DeChambeau,1,18,0,0,,,PGA Championship,2021,34
511,T40,,Talor Gooch,1,12,0,0,,,PGA Championship,2021,34
512,T40,,Steve Stricker,1,12,0,0,,,PGA Championship,2021,34
513,T40,,Jason Day,1,12,0,0,,,PGA Championship,2021,34
514,T43,,Rory McIlroy,1,9,0,0,,,PGA Championship,2021,34
515,T43,,Jason Kokrak,1,9,0,0,,,PGA Championship,2021,34
516,T43,,Byeong Hun An,1,9,0,0,,,PGA Championship,2021,34
517,T43,,Harold Varner III,1,9,0,0,,,PGA Championship,2021,34
518,T47,,Joel Dahmen,1,6,0,0,,,PGA Championship,2021,34
519,T47,,Matt Wallace,1,6,0,0,,,PGA Championship,2021,34
520,T47,,Carlos Ortiz,1,6,0,0,,,PGA Championship,2021,34
521,T47,,Alex Noren,1,6,0,0,,,PGA Championship,2021,34
522,T51,,Cam Davis,1,5,0,0,,,PGA Championship,2021,34
523,T51,,Denny McCarthy,1,5,0,0,,,PGA Championship,2021,34
524,T51,,Robert Streb,1,5,0,0,,,PGA Championship,2021,34
525,T51,,Cameron Smith,1,5,0,0,,,PGA Championship,2021,34
526,T55,,Tom Hoge,1,4,0,0,,,PGA Championship,2021,34
527,T55,,Harris English,1,4,0,0,,,PGA Championship,2021,34
528,T55,,Jimmy Walker,1,4,0,0,,,PGA Championship,2021,34
529,T55,,Henrik Stenson,1,4,0,0,,,PGA Championship,2021,34
530,T55,,Adam Hadwin,1,4,0,0,,,PGA Championship,2021,34
531,T55,,Danny Willett,1,4,0,0,,,PGA Championship,2021,34
532,T61,,Lee Westwood,1,3,0,0,,,PGA Championship,2021,34
533,T61,,Russell Henley,1,3,0,0,,,PGA Championship,2021,34
534,T61,,Tom Lewis,1,3,0,0,,,PGA Championship,2021,34
535,T64,,Wyndham Clark,1,3,0,0,,,PGA Championship,2021,34
536,T64,,Daniel Berger,1,3,0,0,,,PGA Championship,2021,34
537,66,,Brendan Steele,1,3,0,0,,,PGA Championship,2021,34
538,67,,Bubba Watson,1,2,0,0,,,PGA Championship,2021,34
539,68,,Brian Gay,1,2,0,0,,,PGA Championship,2021,34
540,1,,K.H. Lee,1,500,1,1,,,AT&T Byron Nelson,2021,33
541,2,,Sam Burns,1,300,0,1,,,AT&T Byron Nelson,2021,33
542,T3,,Daniel Berger,1,134,0,1,,,AT&T Byron Nelson,2021,33
543,T3,,Patton Kizzire,1,134,0,1,,,AT&T Byron Nelson,2021,33
544,T3,,Scott Stallings,1,134,0,1,,,AT&T Byron Nelson,2021,33
545,T3,,Charl Schwartzel,1,134,0,1,,,AT&T Byron Nelson,2021,33
546,T7,,Troy Merritt,1,88,0,1,,,AT&T Byron Nelson,2021,33
547,T7,,Joseph Bramlett,1,88,0,1,,,AT&T Byron Nelson,2021,33
548,T9,,Jordan Spieth,1,73,0,1,,,AT&T Byron Nelson,2021,33
549,T9,,Doc Redman,1,73,0,1,,,AT&T Byron Nelson,2021,33
550,T9,,Seamus Power,1,73,0,1,,,AT&T Byron Nelson,2021,33
551,T9,,Jhonattan Vegas,1,73,0,1,,,AT&T Byron Nelson,2021,33
552,T13,,Luke Donald,1,56,0,0,,,AT&T Byron Nelson,2021,33
553,T13,,Bronson Burgoon,1,56,0,0,,,AT&T Byron Nelson,2021,33
554,T13,,Satoshi Kodaira,1,56,0,0,,,AT&T Byron Nelson,2021,33
555,T13,,Harris English,1,56,0,0,,,AT&T Byron Nelson,2021,33
556,T17,,Hank Lebioda,1,48,0,0,,,AT&T Byron Nelson,2021,33
557,T17,,Brandt Snedeker,1,48,0,0,,,AT&T Byron Nelson,2021,33
558,T17,,Matt Kuchar,1,48,0,0,,,AT&T Byron Nelson,2021,33
559,T20,,Lee Westwood,1,39,0,0,,,AT&T Byron Nelson,2021,33
560,T20,,Alex Noren,1,39,0,0,,,AT&T Byron Nelson,2021,33
561,T20,,Rafa Cabrera Bello,1,39,0,0,,,AT&T Byron Nelson,2021,33
562,T20,,Marc Leishman,1,39,0,0,,,AT&T Byron Nelson,2021,33
563,T20,,Carlos Ortiz,1,39,0,0,,,AT&T Byron Nelson,2021,33
564,T25,,Ryan Armour,1,29,0,0,,,AT&T Byron Nelson,2021,33
565,T25,,Ben Martin,1,29,0,0,,,AT&T Byron Nelson,2021,33
566,T25,,Keith Mitchell,1,29,0,0,,,AT&T Byron Nelson,2021,33
567,T25,,Sepp Straka,1,29,0,0,,,AT&T Byron Nelson,2021,33
568,T25,,Wesley Bryan,1,29,0,0,,,AT&T Byron Nelson,2021,33
569,T25,,Vincent Whaley,1,29,0,0,,,AT&T Byron Nelson,2021,33
570,T25,,Rory Sabbatini,1,29,0,0,,,AT&T Byron Nelson,2021,33
571,T25,,Rob Oppenheim,1,29,0,0,,,AT&T Byron Nelson,2021,33
572,T33,,Scott Brown,1,20,0,0,,,AT&T Byron Nelson,2021,33
573,T33,,Jon Rahm,1,20,0,0,,,AT&T Byron Nelson,2021,33
574,T33,,Adam Schenk,1,20,0,0,,,AT&T Byron Nelson,2021,33
575,T33,,Mark Hubbard,1,20,0,0,,,AT&T Byron Nelson,2021,33
576,T33,,Roger Sloan,1,20,0,0,,,AT&T Byron Nelson,2021,33
577,T38,,Russell Knox,1,14,0,0,,,AT&T Byron Nelson,2021,33
578,T38,,Talor Gooch,1,14,0,0,,,AT&T Byron Nelson,2021,33
579,T38,,Wyndham Clark,1,14,0,0,,,AT&T Byron Nelson,2021,33
580,T38,,Hideki Matsuyama,1,14,0,0,,,AT&T Byron Nelson,2021,33
581,T38,,Brian Stuard,1,14,0,0,,,AT&T Byron Nelson,2021,33
582,T38,,Sean O'Hair,1,14,0,0,,,AT&T Byron Nelson,2021,33
583,T38,,Pat Perez,1,14,0,0,,,AT&T Byron Nelson,2021,33
584,T38,,Johnson Wagner,1,14,0,0,,,AT&T Byron Nelson,2021,33
585,T46,,Ryan Palmer,1,8,0,0,,,AT&T Byron Nelson,2021,33
586,T46,,Michael Gligic,1,8,0,0,,,AT&T Byron Nelson,2021,33
587,T46,,Brice Garnett,1,8,0,0,,,AT&T Byron Nelson,2021,33
588,T46,,Sung Kang,1,8,0,0,,,AT&T Byron Nelson,2021,33
589,T46,,Scottie Scheffler,1,8,0,0,,,AT&T Byron Nelson,2021,33
590,T46,,Nelson Ledesma,1,8,0,0,,,AT&T Byron Nelson,2021,33
591,T46,,Patrick Rodgers,1,8,0,0,,,AT&T Byron Nelson,2021,33
592,T46,,J.J. Spaun,1,8,0,0,,,AT&T Byron Nelson,2021,33
593,T54,,Si Woo Kim,1,6,0,0,,,AT&T Byron Nelson,2021,33
594,T54,,Bryson DeChambeau,1,6,0,0,,,AT&T Byron Nelson,2021,33
595,T54,,Cameron Champ,1,6,0,0,,,AT&T Byron Nelson,2021,33
596,T54,,Sebastián Muñoz,1,6,0,0,,,AT&T Byron Nelson,2021,33
597,T54,,Aaron Wise,1,6,0,0,,,AT&T Byron Nelson,2021,33
598,T54,,Charles Howell III,1,6,0,0,,,AT&T Byron Nelson,2021,33
599,T60,,Luke List,1,5,0,0,,,AT&T Byron Nelson,2021,33
600,T60,,Martin Laird,1,5,0,0,,,AT&T Byron Nelson,2021,33
601,T60,,Mark Anderson,1,5,0,0,,,AT&T Byron Nelson,2021,33
602,T60,,Wes Roach,1,5,0,0,,,AT&T Byron Nelson,2021,33
603,64,,Michael Gellerman,1,4,0,0,,,AT&T Byron Nelson,2021,33
604,65,,Bo Hoag,1,4,0,0,,,AT&T Byron Nelson,2021,33
605,66,,Michael Kim,1,4,0,0,,,AT&T Byron Nelson,2021,33
606,67,,"Ted Potter, Jr.",1,3,0,0,,,AT&T Byron Nelson,2021,33
607,68,,Cameron Percy,1,3,0,0,,,AT&T Byron Nelson,2021,33
608,T69,,D.J. Trahan,1,3,0,0,,,AT&T Byron Nelson,2021,33
609,T69,,Austin Cook,1,3,0,0,,,AT&T Byron Nelson,2021,33
610,1,,Rory McIlroy,1,500,1,1,,,Wells Fargo Championship,2021,32
611,2,,Abraham Ancer,1,300,0,1,,,Wells Fargo Championship,2021,32
612,T3,,Keith Mitchell,1,163,0,1,,,Wells Fargo Championship,2021,32
613,T3,,Viktor Hovland,1,163,0,1,,,Wells Fargo Championship,2021,32
614,5,,Gary Woodland,1,110,0,1,,,Wells Fargo Championship,2021,32
615,T6,,Luke List,1,92,0,1,,,Wells Fargo Championship,2021,32
616,T6,,Matt Wallace,1,92,0,1,,,Wells Fargo Championship,2021,32
617,T6,,Patrick Reed,1,92,0,1,,,Wells Fargo Championship,2021,32
618,T9,,Bryson DeChambeau,1,78,0,1,,,Wells Fargo Championship,2021,32
619,T9,,Aaron Wise,1,78,0,1,,,Wells Fargo Championship,2021,32
620,T11,,Satoshi Kodaira,1,65,0,0,,,Wells Fargo Championship,2021,32
621,T11,,Ben Martin,1,65,0,0,,,Wells Fargo Championship,2021,32
622,T11,,Scott Piercy,1,65,0,0,,,Wells Fargo Championship,2021,32
623,T14,,Charl Schwartzel,1,54,0,0,,,Wells Fargo Championship,2021,32
624,T14,,Tommy Fleetwood,1,54,0,0,,,Wells Fargo Championship,2021,32
625,T14,,Emiliano Grillo,1,54,0,0,,,Wells Fargo Championship,2021,32
626,T14,,Xander Schauffele,1,54,0,0,,,Wells Fargo Championship,2021,32
627,T18,,J.J. Spaun,1,42,0,0,,,Wells Fargo Championship,2021,32
628,T18,,Russell Knox,1,42,0,0,,,Wells Fargo Championship,2021,32
629,T18,,Keegan Bradley,1,42,0,0,,,Wells Fargo Championship,2021,32
630,T18,,Joel Dahmen,1,42,0,0,,,Wells Fargo Championship,2021,32
631,T18,,Brian Harman,1,42,0,0,,,Wells Fargo Championship,2021,32
632,T18,,C.T. Pan,1,42,0,0,,,Wells Fargo Championship,2021,32
633,T18,,Bubba Watson,1,42,0,0,,,Wells Fargo Championship,2021,32
634,T18,,Joaquin Niemann,1,42,0,0,,,Wells Fargo Championship,2021,32
635,T26,,Vincent Whaley,1,27,0,0,,,Wells Fargo Championship,2021,32
636,T26,,Nick Taylor,1,27,0,0,,,Wells Fargo Championship,2021,32
637,T26,,Pat Perez,1,27,0,0,,,Wells Fargo Championship,2021,32
638,T26,,Kyle Stanley,1,27,0,0,,,Wells Fargo Championship,2021,32
639,T26,,Kevin Streelman,1,27,0,0,,,Wells Fargo Championship,2021,32
640,T26,,Lanto Griffin,1,27,0,0,,,Wells Fargo Championship,2021,32
641,T26,,Justin Thomas,1,27,0,0,,,Wells Fargo Championship,2021,32
642,T26,,Cam Davis,1,27,0,0,,,Wells Fargo Championship,2021,32
643,T26,,Talor Gooch,1,27,0,0,,,Wells Fargo Championship,2021,32
644,T26,,Brandon Hagy,1,27,0,0,,,Wells Fargo Championship,2021,32
645,T26,,J.T. Poston,1,27,0,0,,,Wells Fargo Championship,2021,32
646,T37,,Richy Werenski,1,17,0,0,,,Wells Fargo Championship,2021,32
647,T37,,Patrick Rodgers,1,17,0,0,,,Wells Fargo Championship,2021,32
648,T37,,Brian Stuard,1,17,0,0,,,Wells Fargo Championship,2021,32
649,T37,,Sean O'Hair,1,17,0,0,,,Wells Fargo Championship,2021,32
650,T37,,Stewart Cink,1,17,0,0,,,Wells Fargo Championship,2021,32
651,T37,,Matt Jones,1,17,0,0,,,Wells Fargo Championship,2021,32
652,T43,,Jason Dufner,1,10,0,0,,,Wells Fargo Championship,2021,32
653,T43,,Jhonattan Vegas,1,10,0,0,,,Wells Fargo Championship,2021,32
654,T43,,Scott Stallings,1,10,0,0,,,Wells Fargo Championship,2021,32
655,T43,,Corey Conners,1,10,0,0,,,Wells Fargo Championship,2021,32
656,T43,,Peter Malnati,1,10,0,0,,,Wells Fargo Championship,2021,32
657,T43,,Harris English,1,10,0,0,,,Wells Fargo Championship,2021,32
658,T43,,Andrew Putnam,1,10,0,0,,,Wells Fargo Championship,2021,32
659,T43,,Wyndham Clark,1,10,0,0,,,Wells Fargo Championship,2021,32
660,T51,,Kramer Hickok,1,8,0,0,,,Wells Fargo Championship,2021,32
661,T51,,Hank Lebioda,1,8,0,0,,,Wells Fargo Championship,2021,32
662,T51,,Zach Johnson,1,8,0,0,,,Wells Fargo Championship,2021,32
663,T54,,Hunter Mahan,1,6,0,0,,,Wells Fargo Championship,2021,32
664,T54,,Ryan Moore,1,6,0,0,,,Wells Fargo Championship,2021,32
665,T54,,Seamus Power,1,6,0,0,,,Wells Fargo Championship,2021,32
666,T54,,Sepp Straka,1,6,0,0,,,Wells Fargo Championship,2021,32
667,T58,,Matthew NeSmith,1,5,0,0,,,Wells Fargo Championship,2021,32
668,T58,,Roger Sloan,1,5,0,0,,,Wells Fargo Championship,2021,32
669,T58,,Michael Gligic,1,5,0,0,,,Wells Fargo Championship,2021,32
670,T58,,Patton Kizzire,1,5,0,0,,,Wells Fargo Championship,2021,32
671,T58,,K.H. Lee,1,5,0,0,,,Wells Fargo Championship,2021,32
672,T58,,Johnson Wagner,1,5,0,0,,,Wells Fargo Championship,2021,32
673,T58,,Tim Wilkinson,1,5,0,0,,,Wells Fargo Championship,2021,32
